1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
54 92 73 42 48 20 78 91 6 76 34 36 58 3 4 7 66 87 19 60 25 84 93 33 2 75 38 45 94 88 53 69 55 81 37 27 85 59 23 52 21 32 14 63 22 39 71 64 28 68 99 30 31 70 86 100 18 90 47 43 62 65 49 10 57 96 83 26 40 98 11 9 8 15 41 17 13 5 72 79 51 50 46 35 82 24 80 44 89 77 61 16 95 97 56 12 67 1 74 29
88 48 43 74 14 79 52 5 97 29 40 90 3 38 42 4 61 78 23 17 44 24 20 56 77 87 66 37 7 68 53 32 49 76 21 41 75 16 28 93 64 82 59 86 39 96 73 9 22 92 55 11 51 45 62 13 69 85 84 54 70 99 35 100 12 36 19 89 98 26 50 47 83 71 33 63 72 8 2 27 15 46 10 34 67 30 31 80 94 6 95 65 91 1 81 25 57 60 18 58
63 32 31 71 72 42 92 58 51 2 70 17 60 67 52 96 89 50 44 91 10 86 12 11 25 99 95 100 73 97 4 83 16 66 48 78 46 47 61 15 94 5 75 35 77 37 29 62 69 98 74 90 34 13 21 57 33 54 82 18 3 76 23 68 30 64 6 80 22 19 41 85 81 36 24 56 8 93 14 40 20 26 55 79 9 7 59 45 27 39 38 87 43 84 65 88 49 1 28 53
74 62 54 45 42 53 52 14 43 70 10 31 38 67 21 55 35 60 5 50 28 57 1 99 89 20 8 37 96 86 87 51 27 90 19 69 68 75 63 34 41 94 83 78 47 16 49 85 46 3 18 77 71 72 73 4 22 30 7 92 80 44 91 29 59 48 95 9 17 84 100 32 2 98 25 58 61 79 36 81 65 39 13 88 56 15 82 66 11 76 26 93 24 40 97 6 64 12 33 23
76 97 30 37 64 80 27 28 11 96 40 3 43 34 25 46 52 89 84 92 71 99 60 22 49 12 78 33 67 91 65 7 10 68 8 93 85 1 82 15 95 87 100 47 53 86 24 63 61 29 72 57 35 5 44 19 54 18 88 56 36 32 31 70 50 58 48 79 16 20 38 98 2 45 81 77 26 41 73 21 13 66 51 69 55 39 14 9 62 42 83 4 17 23 59 75 6 94 90 74
45 90 78 59 25 89 3 96 85 74 41 76 5 73 9 71 4 37 43 81 10 8 39 16 50 63 18 26 20 100 44 60 11 67 66 92 34 94 84 64 58 72 48 22 62 99 32 83 55 36 82 79 24 17 98 69 46 61 56 31 80 23 52 65 88 15 91 49 93 29 75 70 2 13 38 68 35 14 51 53 95 40 42 57 54 86 7 47 87 77 1 12 27 30 28 21 19 97 6 33
42 73 77 37 66 87 95 47 64 29 70 41 48 12 76 11 54 98 28 22 3 53 52 24 13 94 7 44 88 33 65 9 34 89 10 68 8 19 32 56 17 6 81 40 78 67 1 86 16 4 27 96 74 71 83 26 58 38 60 99 93 61 51 36 75 79 21 90 35 20 63 2 14 97 23 45 72 59 55 100 50 43 15 62 84 91 49 92 82 46 85 80 57 5 25 18 31 69 39 30
64 31 100 11 56 41 24 68 61 6 39 54 93 87 99 73 10 7 30 50 52 84 2 65 98 8 33 88 15 29 27 59 53 77 92 20 35 22 18 58 3 57 62 79 83 71 46 36 42 81 37 44 47 34 90 82 80 43 69 51 32 78 97 5 85 72 60 40 16 28 19 66 4 13 14 23 9 89 12 25 75 21 96 1 55 91 45 86 38 67 49 48 63 26 95 94 17 70 76 74
29 41 1 69 74 37 89 18 12 51 20 84 34 53 36 97 96 67 27 90 93 100 77 11 21 79 75 33 91 57 14 68 83 44 71 42 16 88 80 76 65 31 82 24 49 61 46 7 25 35 70 81 15 9 3 23 8 22 60 17 43 40 99 47 56 28 98 72 86 45 5 4 62 55 50 92 30 32 59 73 95 66 48 39 63 87 38 58 78 54 64 2 52 26 13 85 10 6 94 19
54 10 20 47 89 66 57 44 30 46 58 35 19 69 4 73 33 79 40 24 50 8 11 45 31 56 76 25 49 41 85 88 87 9 7 48 97 26 21 52 74 78 13 59 70 63 28 55 90 23 18 98 32 94 37 22 27 99 86 64 91 92 3 17 42 71 16 95 29 67 93 15 84 96 100 61 68 81 5 39 75 34 38 80 53 14 77 51 83 82 6 1 43 65 2 12 36 60 62 72
93 45 38 2 22 48 39 90 44 87 46 20 21 53 82 31 8 97 64 14 34 86 9 89 94 43 24 83 37 36 32 96 54 42 27 23 16 95 98 12 33 41 77 75 50 74 10 99 67 4 57 25 35 100 62 1 26 49 30 28 61 80 92 65 78 19 47 3 73 58 60 7 70 88 18 11 40 81 15 71 66 17 51 79 13 85 91 68 52 72 76 63 29 55 69 5 56 6 59 84
27 2 13 77 59 11 60 90 46 31 75 87 4 29 14 47 73 39 48 44 61 24 56 45 67 30 58 36 35 34 20 49 79 100 99 96 68 82 70 16 78 1 25 63 57 93 64 23 28 51 88 26 91 72 32 37 89 19 86 85 84 43 10 76 65 33 83 55 74 71 22 50 41 3 40 15 17 21 95 69 38 53 94 52 7 62 66 5 18 81 92 8 12 54 6 42 98 9 80 97
34 20 15 93 76 58 82 23 7 37 14 94 66 1 19 95 16 2 13 68 5 62 89 6 85 22 70 26 96 77 72 59 73 46 92 43 55 88 29 39 21 11 63 50 74 54 28 33 79 100 32 35 69 52 80 84 99 27 86 31 48 60 9 67 61 51 83 12 56 3 65 64 36 38 24 44 57 78 8 45 10 25 53 90 42 81 49 4 97 18 40 91 41 87 98 30 71 47 17 75
21 54 71 86 55 67 96 36 22 43 23 70 87 2 33 63 65 61 75 60 89 83 19 59 46 24 48 90 73 9 44 68 35 49 94 78 12 37 56 66 39 5 93 13 7 18 25 15 84 76 92 45 32 41 47 97 26 91 4 40 3 62 74 52 1 99 53 51 31 58 80 79 14 50 72 95 98 17 88 8 69 16 20 81 57 29 64 10 85 38 28 42 30 82 34 77 100 27 11 6
75 95 11 7 59 74 9 63 48 47 83 28 78 13 14 71 35 70 86 51 21 76 66 77 18 67 69 90 88 50 46 27 16 10 68 91 31 15 98 73 43 54 5 100 2 17 23 29 53 57 41 39 44 6 40 1 96 97 62 25 3 22 84 20 42 82 61 34 80 79 65 52 72 92 94 30 8 36 38 81 37 89 24 85 58 60 99 56 93 12 32 64 45 19 49 87 33 4 26 55
65 52 18 58 23 90 16 36 6 68 91 94 54 76 51 75 41 4 96 71 78 21 33 29 100 50 49 73 43 26 72 80 14 86 28 83 24 47 13 82 93 79 97 20 37 9 77 7 66 69 15 31 8 2 10 22 40 39 11 48 81 99 46 61 19 87 25 60 85 27 53 45 17 84 30 44 34 3 74 35 67 32 98 70 38 89 95 42 55 57 88 5 64 12 92 56 62 59 63 1
16 38 28 89 78 73 37 29 50 10 21 80 32 60 36 18 79 7 42 71 62 98 46 99 54 81 47 13 53 39 56 8 82 15 77 11 66 68 59 76 67 12 88 35 85 17 65 95 63 31 96 75 83 34 69 49 24 90 93 94 41 14 5 33 1 86 25 57 74 52 2 87 92 20 23 70 27 91 72 45 100 48 61 84 64 22 26 4 6 55 3 44 30 9 58 97 40 43 51 19
21 83 93 71 11 70 27 22 88 1 68 33 44 40 65 66 91 17 43 46 90 48 5 58 4 63 99 42 36 16 67 75 69 20 57 30 19 13 47 87 31 97 23 76 14 77 96 12 61 24 64 2 55 29 39 3 6 100 7 18 98 35 25 37 94 26 74 81 38 85 32 78 59 53 60 73 84 54 9 62 86 49 72 45 79 56 80 10 41 15 89 28 95 50 92 8 82 52 51 34
48 55 7 1 19 28 92 99 9 22 71 42 67 12 83 56 52 78 51 87 91 2 61 14 37 11 65 75 58 32 31 64 57 85 25 30 72 17 26 45 74 60 4 13 62 44 23 49 53 39 86 36 46 3 84 43 96 73 21 47 34 59 76 81 88 82 69 8 27 97 80 38 98 89 35 66 70 77 40 5 41 20 18 33 6 29 16 94 54 24 90 68 10 63 15 79 50 95 93 100
100 71 24 93 84 44 98 18 83 33 70 60 53 79 35 19 73 14 61 3 63 23 29 42 40 75 28 4 76 20 92 74 52 67 15 49 39 41 38 91 86 94 9 57 16 12 64 46 58 7 50 72 62 59 85 54 95 87 8 25 34 43 22 97 1 96 26 21 31 30 48 27 55 11 99 80 51 47 89 36 78 45 13 69 82 65 37 56 68 10 88 77 90 66 17 32 81 2 6 5
59 67 22 15 75 12 54 63 28 96 87 34 29 47 45 11 98 46 82 41 20 24 8 79 84 32 77 37 58 88 56 91 27 40 42 5 51 72 61 1 43 70 18 83 85 95 16 7 57 4 93 76 62 21 31 94 10 38 80 100 36 30 35 60 23 33 39 44 17 55 68 81 3 69 97 13 25 89 26 92 78 48 99 2 53 49 66 74 52 65 6 50 71 73 90 9 86 14 19 64
3 70 14 12 22 83 18 87 62 15 24 27 28 68 11 39 94 48 72 96 56 65 23 42 8 32 35 4 16 99 6 2 10 100 74 55 17 91 63 54 95 89 34 43 50 93 58 31 60 53 47 81 21 82 13 46 64 37 88 44 19 49 66 67 86 29 52 5 92 9 26 61 77 25 78 36 73 30 69 80 75 20 98 40 90 71 38 1 57 7 41 84 51 85 79 59 76 33 45 97
88 99 31 33 1 43 82 9 52 10 96 54 65 46 45 13 34 72 3 23 39 42 38 76 66 2 61 92 48 67 57 87 84 100 27 20 63 16 44 78 93 70 62 18 75 4 71 59 21 11 95 58 77 81 17 41 49 47 60 53 85 80 8 37 55 98 91 32 79 15 14 40 56 7 50 90 94 24 86 28 74 30 51 64 19 36 12 26 68 97 29 5 35 22 73 83 25 69 6 89
62 5 44 87 76 79 3 86 42 6 20 82 97 58 16 1 41 63 52 19 68 70 43 96 2 92 31 99 11 69 53 100 27 46 94 50 81 57 90 66 12 85 49 88 24 39 4 21 98 55 17 32 23 89 80 25 95 22 13 35 34 29 9 37 72 71 26 14 51 33 59 54 10 60 93 8 7 61 84 47 40 36 30 74 83 64 91 15 18 48 75 73 28 38 78 56 77 67 45 65
56 5 49 89 53 79 64 22 42 26 85 11 30 29 62 13 81 8 28 40 88 34 97 4 23 45 44 78 58 94 92 3 50 99 1 98 9 38 83 80 73 31 39 7 67 77 86 72 47 43 10 36 25 15 33 59 6 63 12 95 71 57 68 87 91 2 14 20 21 96 52 32 16 84 46 55 48 37 82 65 70 90 19 61 93 54 66 74 100 60 27 51 17 69 24 75 35 76 41 18
51 97 62 84 61 44 45 18 82 26 72 79 38 99 77 96 9 91 66 70 32 34 94 59 25 3 67 2 22 47 43 86 80 100 52 36 89 27 11 5 42 29 6 69 90 21 75 53 24 88 33 40 28 76 4 31 12 19 35 39 1 57 46 50 30 54 85 14 23 8 15 65 92 81 78 74 48 63 41 64 95 10 20 16 98 49 68 93 13 56 55 73 7 58 37 60 87 83 71 17
58 74 12 46 47 68 19 5 25 83 41 3 14 34 23 94 64 21 6 42 90 91 37 45 49 93 30 61 51 59 54 43 84 60 89 38 36 56 85 2 96 27 67 4 11 77 18 20 7 40 26 100 28 24 35 13 78 8 75 82 72 10 16 62 32 48 63 53 69 99 87 44 97 76 98 22 88 81 73 80 79 65 31 70 15 9 92 33 55 95 50 52 1 71 17 86 66 29 57 39
66 34 67 88 59 10 8 32 2 74 70 22 39 89 69 51 80 40 71 62 78 15 56 5 84 36 30 37 87 41 97 68 60 48 11 14 55 82 96 81 77 27 58 9 45 49 1 13 92 85 26 29 57 99 83 63 73 18 44 53 12 90 93 31 61 50 42 54 6 21 28 100 98 7 25 75 65 23 95 72 17 4 19 16 52 20 76 3 35 47 43 24 86 91 33 94 46 38 79 64
97 5 8 100 2 43 62 28 57 56 34 52 96 90 46 82 27 91 79 16 44 36 68 74 71 99 37 41 60 73 66 63 72 42 7 92 17 35 12 3 93 78 86 4 94 24 54 14 81 29 32 22 39 53 48 65 76 59 15 83 51 10 1 38 19 50 98 49 23 13 55 95 40 9 31 61 47 45 84 80 88 70 25 77 30 87 33 75 6 85 11 89 58 21 64 67 26 18 69 20
56 82 77 85 91 8 72 70 60 48 26 19 16 15 95 11 73 78 4 62 2 13 21 86 80 57 67 43 54 1 41 49 12 74 9 42 31 39 89 24 28 44 94 58 92 17 46 20 30 47 68 32 96 53 23 84 90 64 81 7 63 25 69 71 61 22 52 18 3 51 83 40 99 29 100 34 75 65 87 37 33 59 35 79 45 6 27 97 10 88 38 93 50 66 14 36 76 5 55 98
3 42 84 12 15 94 48 54 23 93 92 22 74 6 100 38 56 97 39 9 59 88 35 33 99 66 17 57 49 10 62 45 70 46 25 34 2 1 7 79 8 90 87 4 69 81 21 50 29 76 86 71 91 83 77 63 89 65 85 16 75 24 14 73 60 30 53 18 5 40 72 82 36 47 41 43 32 67 98 95 27 20 55 52 58 80 19 26 68 31 44 51 11 78 37 64 96 13 28 61
30 87 93 31 40 84 75 42 55 35 71 91 43 33 8 60 47 52 68 54 74 28 44 48 80 89 61 76 95 57 73 34 6 53 15 27 62 2 69 17 12 67 39 21 99 29 7 16 32 50 20 92 25 9 36 26 100 37 13 3 70 82 83 64 65 10 77 59 14 22 45 23 51 72 63 49 11 97 94 1 46 18 4 96 79 98 90 86 5 66 81 24 19 56 78 88 38 41 58 85
97 8 83 64 70 96 14 80 92 69 99 2 5 61 79 56 58 25 24 73 51 15 85 98 20 9 50 45 37 89 52 38 62 7 74 78 13 63 30 88 41 100 91 82 75 90 19 77 94 60 48 3 66 47 12 35 23 76 43 4 87 54 31 86 16 72 71 21 68 17 53 29 40 57 34 32 6 81 84 55 95 93 46 27 42 36 26 67 59 49 1 65 11 22 44 18 39 10 28 33
50 45 77 40 95 78 64 58 92 60 65 98 68 41 22 29 67 49 20 71 89 9 48 100 15 37 75 25 14 32 47 74 91 51 21 87 56 42 52 19 12 76 90 85 94 84 57 99 97 70 26 86 3 81 7 18 27 61 5 4 43 93 53 66 83 38 34 17 11 24 2 30 69 35 63 31 33 73 59 44 28 23 80 1 55 72 54 16 88 36 10 13 79 62 8 96 82 6 46 39
56 18 3 78 12 29 43 49 45 80 73 90 2 13 11 77 64 5 19 68 52 46 91 94 8 39 47 54 33 87 83 16 25 70 75 40 14 99 32 41 10 1 42 61 71 92 36 69 86 65 27 37 79 84 4 48 85 63 20 96 95 98 89 53 55 15 81 66 26 60 22 38 76 31 67 24 59 23 9 28 88 93 82 21 30 57 17 62 50 58 34 44 51 35 7 100 6 97 74 72
64 30 52 42 27 2 39 75 65 88 28 32 58 40 25 69 35 68 22 94 57 46 1 15 29 55 24 4 86 10 98 76 60 5 78 37 74 33 13 77 44 93 20 79 83 96 89 67 12 73 43 91 48 50 26 38 71 51 99 81 31 41 80 92 14 53 97 47 8 100 90 95 6 23 62 3 85 17 36 61 21 9 84 49 66 19 7 87 34 82 63 45 16 54 56 72 59 18 11 70
90 3 30 9 54 81 11 77 67 94 53 12 47 59 99 65 69 22 84 26 36 60 48 8 18 39 70 79 23 91 1 56 10 25 14 52 82 95 98 31 89 83 27 21 5 93 16 86 73 88 51 97 45 50 58 7 6 28 29 85 46 38 41 78 42 43 63 20 37 75 92 64 34 40 80 33 87 74 66 96 55 13 100 44 72 15 32 24 17 62 68 4 76 61 71 35 2 57 19 49
67 99 21 85 59 11 40 58 14 41 86 28 39 82 48 75 6 16 72 83 92 80 33 27 93 13 55 49 57 66 32 52 47 53 97 84 15 62 64 81 65 12 9 24 25 78 31 38 2 19 30 1 89 22 87 20 46 10 51 56 94 90 17 44 18 7 76 74 8 36 71 50 69 95 29 98 37 88 61 96 35 100 23 5 91 42 70 54 34 73 68 26 79 60 43 4 3 77 45 63
5 11 26 66 79 76 87 7 4 48 6 72 16 98 24 84 10 85 78 90 36 8 27 19 30 65 69 41 68 75 82 51 39 60 89 20 92 12 56 38 23 97 44 74 9 54 57 42 21 3 95 33 73 28 35 37 77 53 25 80 18 83 1 55 50 70 17 31 46 43 59 47 86 94 49 67 99 2 29 40 52 88 14 13 61 91 45 63 100 64 81 15 93 96 71 58 22 34 32 62
83 81 41 76 43 69 38 54 40 67 97 93 78 51 96 90 65 86 23 82 47 9 27 71 53 10 66 34 3 24 8 60 92 6 50 85 30 70 94 22 18 58 49 7 55 15 17 63 44 1 59 56 33 52 84 100 39 37 87 48 79 36 77 5 26 57 89 20 19 31 21 73 64 11 95 74 68 32 72 62 46 28 16 14 13 61 29 88 45 4 25 2 42 80 98 35 12 75 99 91
50 16 90 39 45 92 61 83 6 29 4 88 91 81 28 36 37 56 7 62 3 33 97 72 89 57 24 30 68 82 8 31 93 86 17 87 19 55 53 94 84 23 70 74 79 54 78 5 42 27 44 25 22 34 15 95 100 35 26 13 58 75 12 41 46 85 66 59 65 47 73 40 11 69 32 43 98 67 80 14 20 49 99 76 48 18 21 52 51 96 38 64 63 2 60 71 10 1 77 9
42 28 55 12 22 90 32 96 59 99 93 39 10 83 7 47 76 6 79 44 45 17 85 37 46 1 52 67 25 9 78 86 88 56 8 89 74 35 33 64 38 61 95 48 26 29 77 54 4 57 72 23 43 73 81 20 36 58 50 24 69 100 2 70 51 15 60 21 97 82 84 40 31 94 5 80 53 92 87 49 19 16 66 71 98 62 30 11 65 63 34 13 18 27 91 68 41 75 14 3
48 23 52 35 28 97 21 25 27 65 46 58 94 34 62 72 2 11 15 49 10 42 92 81 88 71 86 13 36 45 38 63 9 1 69 100 33 61 75 53 91 68 77 19 76 16 40 3 5 12 7 20 57 90 22 55 95 29 18 79 4 87 44 70 43 31 80 14 51 85 24 17 98 83 8 32 73 64 39 82 41 30 74 67 37 93 6 99 78 54 84 89 59 56 96 50 47 26 60 66
80 23 19 33 22 88 62 31 36 25 54 27 35 86 43 59 81 51 82 45 67 57 83 76 13 10 12 77 100 1 24 58 53 74 97 3 30 61 98 7 32 68 75 92 91 5 38 89 66 28 44 87 6 63 78 16 50 64 15 20 55 52 79 94 4 29 14 99 49 90 73 70 56 17 11 9 96 21 18 72 48 39 46 60 93 41 42 85 95 40 34 2 8 47 37 26 65 84 69 71
26 57 49 60 5 99 45 21 90 92 22 28 61 52 30 9 58 73 67 93 4 46 31 74 51 66 65 56 95 77 1 39 48 80 76 16 44 12 78 47 88 83 7 85 11 20 84 41 63 33 87 6 96 72 23 36 13 38 43 54 69 50 19 10 70 98 18 34 81 94 82 79 15 42 75 62 24 37 89 17 55 64 3 59 71 40 68 32 100 97 35 2 27 29 14 25 8 91 86 53
47 3 78 82 75 7 66 19 73 33 11 20 49 10 29 87 74 31 51 99 18 17 76 62 15 60 67 54 96 53 63 27 69 48 81 77 9 57 89 88 42 94 41 21 37 32 13 100 36 30 59 23 50 26 34 84 40 70 46 8 55 14 28 79 85 16 24 43 39 12 38 93 80 45 5 72 91 22 95 35 44 64 58 90 2 25 52 6 65 68 1 86 56 71 61 98 4 92 97 83
18 11 42 59 43 17 29 79 65 1 57 99 10 95 78 83 69 56 75 26 44 37 15 25 72 66 82 48 4 34 81 2 12 76 60 85 67 22 33 84 89 71 6 45 38 23 54 46 92 55 96 87 3 90 24 91 64 52 100 28 39 35 21 14 94 58 88 53 49 40 98 77 27 16 8 36 7 51 9 74 31 13 41 63 19 93 86 5 20 47 73 32 97 68 62 80 50 70 30 61
76 19 6 99 61 97 42 51 60 89 88 81 50 33 28 5 57 37 85 34 1 87 27 12 2 31 26 39 16 55 8 11 29 74 90 62 30 9 45 94 64 17 79 82 35 68 47 86 53 75 58 93 3 15 80 83 22 69 43 59 72 7 66 73 54 67 21 63 56 95 13 18 92 25 46 49 38 4 70 40 36 24 14 20 10 23 98 65 84 100 78 32 96 41 77 44 52 48 91 71
45 27 5 83 12 93 46 4 29 47 23 25 69 82 55 71 31 13 44 39 88 86 89 40 58 32 73 85 37 26 2 100 67 49 53 38 17 14 70 80 59 63 91 42 87 99 57 81 64 18 84 92 74 6 3 68 15 36 35 43 8 7 28 9 16 1 90 52 33 62 79 41 56 22 78 96 10 95 54 76 77 98 60 94 72 61 30 51 20 21 24 11 75 65 34 50 48 66 97 19
36 87 41 69 8 2 74 95 59 46 32 39 15 28 85 26 89 37 43 27 72 44 10 14 34 73 12 4 77 81 56 71 76 92 86 67 63 54 90 48 68 25 38 78 45 24 29 70 61 53 84 6 49 1 18 100 40 31 47 79 57 65 19 50 51 22 42 60 99 97 98 11 93 52 13 83 80 94 91 58 96 66 16 33 82 3 75 62 5 35 17 7 88 20 9 30 64 23 21 55
51 64 88 19 12 95 82 48 55 20 68 62 33 24 94 32 31 78 2 43 3 45 53 90 8 76 80 42 26 7 18 16 52 21 11 70 56 85 30 86 35 99 98 93 13 37 60 28 22 5 38 89 63 67 79 17 44 65 34 29 23 100 36 6 58 74 25 84 41 92 14 87 27 73 1 39 91 15 77 75 57 4 46 54 81 9 69 66 49 72 71 47 61 83 97 96 10 40 50 59
6 94 78 62 55 74 69 48 64 54 20 4 46 80 63 96 15 60 27 81 42 56 32 8 76 93 41 57 71 51 58 92 35 82 53 100 29 25 65 90 23 70 45 14 13 5 88 17 87 33 86 66 40 73 44 12 98 59 67 9 61 39 26 19 85 79 91 21 37 28 24 31 95 16 50 36 34 7 11 1 22 10 77 72 49 43 47 2 3 97 89 83 68 75 52 18 84 30 38 99
19 53 20 18 29 7 48 49 50 34 28 12 27 26 62 99 70 51 3 24 25 8 22 40 11 17 59 68 79 87 30 43 44 91 83 73 56 94 97 54 76 23 60 85 16 2 75 5 37 63 58 89 10 86 39 80 96 92 32 41 61 90 9 13 65 78 15 74 42 35 46 52 77 6 4 82 47 84 67 88 64 100 31 71 36 69 66 57 38 33 45 95 55 98 21 14 72 1 93 81
33 93 7 13 52 88 32 89 11 3 12 42 60 36 46 31 50 64 49 65 75 48 85 54 40 57 92 6 81 61 24 66 78 97 20 74 26 83 9 67 98 53 28 17 25 34 47 80 76 30 45 91 16 10 86 96 39 29 63 94 87 82 77 72 5 18 1 99 8 71 38 84 51 56 19 44 62 35 41 90 21 73 100 68 79 95 43 37 70 27 15 22 59 2 55 14 69 58 4 23
64 51 8 33 83 9 34 6 12 81 95 19 87 47 35 7 20 56 77 89 93 22 88 37 78 85 49 21 18 15 62 76 73 54 79 17 10 59 91 13 84 4 39 80 1 3 68 57 28 42 99 82 60 30 31 14 94 5 61 96 29 11 65 53 45 69 2 58 70 66 74 26 67 90 43 48 32 92 41 50 72 36 97 100 40 25 71 98 44 16 38 27 55 46 24 75 86 52 23 63
100 56 71 95 22 69 20 36 90 76 31 1 98 16 44 99 92 74 81 61 19 6 54 29 13 89 48 77 42 33 67 68 84 12 65 60 75 86 55 66 41 37 70 40 23 51 85 53 38 58 64 45 63 57 34 30 50 18 10 11 88 25 15 4 46 28 79 47 26 7 9 96 43 39 3 78 17 24 52 87 62 72 59 97 35 21 8 83 32 82 2 94 49 73 27 91 5 93 80 14
73 13 95 17 12 75 45 58 92 68 91 85 66 24 29 36 52 30 31 84 82 74 79 69 14 76 4 51 28 9 43 16 80 15 65 50 6 86 94 96 56 78 38 71 41 70 93 47 90 23 8 35 25 46 26 98 10 83 57 99 33 21 64 34 19 42 18 55 40 63 59 22 49 81 2 77 97 27 54 11 87 5 89 1 48 61 3 53 7 67 39 37 100 32 60 72 20 88 44 62
8 92 4 51 96 1 45 75 73 88 81 48 47 9 76 60 42 72 17 44 64 25 36 40 63 22 21 38 56 90 93 61 55 12 39 59 16 50 100 86 77 53 33 69 6 54 87 80 99 84 82 94 57 58 24 28 31 13 18 79 66 23 7 43 46 5 49 15 74 35 3 26 20 89 32 71 62 68 19 83 91 34 27 67 2 11 97 37 14 70 85 41 78 52 29 65 10 30 95 98
75 60 69 44 74 59 98 93 50 19 62 99 45 56 1 76 5 6 18 66 71 67 78 2 87 26 38 22 88 63 73 35 70 54 100 14 53 84 82 58 96 72 39 94 37 55 83 8 86 95 32 31 47 52 17 4 7 3 12 11 21 49 15 46 28 9 34 65 97 16 64 10 24 89 43 33 92 79 48 77 23 13 42 90 61 85 41 57 30 25 51 80 68 40 20 91 29 36 27 81
32 15 56 60 21 20 61 34 59 22 93 16 27 35 13 17 48 78 49 25 42 96 45 79 8 5 1 44 55 19 95 82 70 38 97 26 94 74 51 41 33 12 29 92 6 64 14 11 57 50 65 62 58 81 3 85 86 68 69 91 72 7 88 31 43 23 90 100 80 66 89 87 98 47 39 63 71 2 46 36 83 4 28 75 10 99 76 54 77 24 40 67 52 37 84 53 30 18 9 73
72 37 14 95 28 91 1 8 82 31 10 2 29 73 32 58 45 93 38 55 69 83 87 43 33 77 59 56 75 23 81 90 52 22 66 67 18 85 44 3 71 47 99 6 36 11 53 20 39 70 19 4 63 54 94 25 80 62 78 30 50 57 84 26 89 9 16 79 96 42 7 92 34 51 41 97 17 48 35 21 61 24 76 12 65 5 27 13 100 86 46 98 68 88 49 60 40 74 15 64
12 69 37 4 58 8 93 40 22 77 21 89 16 94 31 30 95 35 29 41 65 63 86 88 42 39 15 70 97 92 60 52 19 3 2 46 83 57 28 75 20 96 18 34 72 13 25 80 9 74 47 84 100 14 67 7 90 81 73 43 53 56 11 61 50 71 23 36 24 38 78 51 68 59 82 62 1 87 99 91 98 79 55 85 26 17 32 10 33 45 54 76 27 48 64 6 44 66 5 49
100 13 53 77 74 42 33 50 27 83 55 21 35 5 3 38 28 73 64 78 40 65 99 67 2 48 88 98 22 49 39 70 84 14 85 72 57 16 61 97 29 86 90 60 34 82 7 51 32 25 80 19 56 81 23 4 96 9 10 54 92 87 24 15 58 89 66 59 95 11 76 69 36 17 44 12 8 68 62 79 37 71 91 75 46 94 93 52 18 47 20 41 30 43 26 45 63 1 6 31
36 42 91 84 19 100 38 70 40 22 18 74 77 20 96 6 99 17 54 83 82 75 85 16 67 68 95 39 65 94 63 43 27 72 29 5 62 79 97 69 61 73 92 78 47 52 49 24 10 57 7 28 37 81 41 60 13 59 1 46 2 21 93 64 86 98 35 33 31 50 51 89 32 53 56 58 4 66 15 26 55 12 88 90 14 8 23 76 71 34 30 48 3 25 80 87 44 9 45 11
97 7 98 58 10 40 72 92 73 25 11 48 4 84 60 26 27 62 18 71 74 36 55 94 85 76 50 87 13 67 39 70 78 17 49 96 28 22 59 12 90 51 79 83 75 19 8 15 63 95 38 46 57 65 2 16 99 80 6 54 66 77 33 29 35 68 1 14 45 44 41 88 47 86 64 61 52 43 30 81 34 31 23 5 69 89 91 20 42 3 82 9 32 53 24 100 93 21 37 56
19 21 6 7 54 68 28 95 89 80 60 82 86 98 51 56 66 70 25 40 67 32 73 93 9 5 11 97 16 90 46 58 78 79 23 59 50 92 85 76 64 13 33 47 38 37 72 83 69 100 36 53 27 30 22 1 48 35 77 55 99 10 34 91 43 29 24 42 74 3 71 39 88 12 52 62 81 96 26 65 87 31 94 44 45 41 49 2 61 63 20 17 4 75 15 18 8 84 57 14
76 48 13 16 42 19 59 54 78 62 6 79 35 61 18 56 31 7 11 55 86 51 25 15 57 73 93 22 29 44 67 34 64 98 33 46 8 52 95 90 9 58 28 84 43 74 92 96 66 10 30 50 82 89 70 37 45 2 40 24 23 85 71 97 14 38 88 47 94 65 5 80 36 12 87 100 69 72 32 3 68 17 53 75 20 91 21 60 4 1 77 49 41 99 63 27 26 81 39 83
82 9 43 14 16 68 84 73 46 15 13 44 98 18 62 35 76 25 47 85 20 52 56 64 22 88 23 66 63 67 2 6 70 24 92 50 21 83 90 94 71 79 48 32 39 58 33 59 100 95 97 89 29 7 41 11 78 72 28 1 55 19 74 93 54 81 36 3 26 37 34 10 60 45 75 12 69 87 31 30 96 86 77 65 99 38 8 49 53 57 51 5 91 40 17 61 80 27 4 42
57 40 80 2 7 47 22 14 32 23 6 75 69 11 60 25 98 95 61 97 62 39 43 87 63 29 100 5 13 18 35 16 94 15 81 21 90 88 66 92 78 53 56 58 73 85 91 31 67 82 64 12 41 34 65 9 77 26 84 86 45 54 68 37 1 20 38 28 3 50 96 59 51 17 52 48 19 71 24 4 79 46 74 89 36 27 76 70 30 93 8 99 72 33 83 55 10 44 42 49
